#	Label	J.D.-2400000	rel_flux_T1	rel_flux_err_T1
1	K01E00C-S001-R001-C001-R_out.fits	61100.719802	0.338610	0.009054
2	K01E00C-S001-R001-C002-R_out.fits	61100.720313	0.366528	0.009329
3	K01E00C-S001-R001-C003-R_out.fits	61100.720812	0.354604	0.009268
4	K01E00C-S001-R001-C004-R_out.fits	61100.721314	0.360991	0.009223
5	K01E00C-S001-R001-C005-R_out.fits	61100.721822	0.355784	0.009255
6	K01E00C-S001-R001-C006-R_out.fits	61100.722320	0.350546	0.009126
7	K01E00C-S001-R001-C007-R_out.fits	61100.722834	0.357644	0.008969
8	K01E00C-S001-R001-C008-R_out.fits	61100.723334	0.356241	0.009063
9	K01E00C-S001-R001-C009-R_out.fits	61100.723819	0.372304	0.009476
10	K01E00C-S001-R001-C010-R_out.fits	61100.724345	0.353883	0.008989
11	K01E00C-S001-R001-C011-R_out.fits	61100.724822	0.358452	0.009186
12	K01E00C-S001-R001-C012-R_out.fits	61100.725307	0.373377	0.009350
13	K01E00C-S001-R001-C013-R_out.fits	61100.725795	0.375881	0.009334
14	K01E00C-S001-R001-C014-R_out.fits	61100.726295	0.362130	0.009172
15	K01E00C-S001-R001-C015-R_out.fits	61100.726777	0.355466	0.009034
16	K01E00C-S001-R001-C016-R_out.fits	61100.727257	0.347882	0.009050
17	K01E00C-S001-R001-C017-R_out.fits	61100.727737	0.350519	0.009137
18	K01E00C-S001-R001-C018-R_out.fits	61100.728214	0.350194	0.009078
19	K01E00C-S001-R001-C019-R_out.fits	61100.728706	0.382626	0.009570
20	K01E00C-S001-R001-C020-R_out.fits	61100.729185	0.365820	0.009277
21	K01E00C-S001-R001-C021-R_out.fits	61100.729685	0.350692	0.008989
22	K01E00C-S001-R001-C022-R_out.fits	61100.730169	0.376317	0.009613
23	K01E00C-S001-R001-C023-R_out.fits	61100.730667	0.364352	0.009027
24	K01E00C-S001-R001-C024-R_out.fits	61100.731167	0.361267	0.009258
25	K01E00C-S001-R001-C025-R_out.fits	61100.731646	0.357927	0.009242
26	K01E00C-S001-R001-C026-R_out.fits	61100.732123	0.352914	0.008945
27	K01E00C-S001-R001-C027-R_out.fits	61100.732623	0.347560	0.009086
28	K01E00C-S001-R001-C028-R_out.fits	61100.733100	0.373023	0.009672
29	K01E00C-S001-R001-C029-R_out.fits	61100.733609	0.351601	0.009108
30	K01E00C-S001-R001-C030-R_out.fits	61100.734090	0.340493	0.009054
31	K01E00C-S001-R001-C031-R_out.fits	61100.734574	0.355056	0.009027
32	K01E00C-S001-R001-C032-R_out.fits	61100.735052	0.353980	0.009156
33	K01E00C-S001-R001-C033-R_out.fits	61100.735536	0.359712	0.009060
34	K01E00C-S001-R001-C034-R_out.fits	61100.736016	0.353765	0.008969
35	K01E00C-S001-R001-C035-R_out.fits	61100.736498	0.359440	0.009231
36	K01E00C-S001-R001-C036-R_out.fits	61100.736976	0.347219	0.008984
37	K01E00C-S001-R001-C037-R_out.fits	61100.737458	0.357321	0.009111
38	K01E00C-S001-R001-C038-R_out.fits	61100.737957	0.333669	0.008774
39	K01E00C-S001-R001-C039-R_out.fits	61100.738465	0.345968	0.008961
40	K01E00C-S001-R001-C040-R_out.fits	61100.738943	0.351677	0.009111
41	K01E00C-S001-R001-C041-R_out.fits	61100.739423	0.324830	0.008783
42	K01E00C-S001-R001-C042-R_out.fits	61100.739921	0.351398	0.009344
43	K01E00C-S001-R001-C043-R_out.fits	61100.740419	0.333978	0.008770
44	K01E00C-S001-R001-C044-R_out.fits	61100.740918	0.352003	0.009129
45	K01E00C-S001-R001-C045-R_out.fits	61100.741396	0.336182	0.009044
46	K01E00C-S001-R001-C046-R_out.fits	61100.741877	0.331825	0.008780
47	K01E00C-S001-R001-C047-R_out.fits	61100.742377	0.348926	0.009121
48	K01E00C-S001-R001-C048-R_out.fits	61100.742854	0.343635	0.008926
49	K01E00C-S001-R001-C049-R_out.fits	61100.743360	0.345126	0.009054
50	K01E00C-S001-R001-C051-R_out.fits	61100.744909	0.332637	0.008911
51	K01E00C-S001-R001-C052-R_out.fits	61100.745419	0.332281	0.009010
52	K01E00C-S001-R001-C053-R_out.fits	61100.745898	0.332020	0.008696
53	K01E00C-S001-R001-C054-R_out.fits	61100.746398	0.346626	0.009058
54	K01E00C-S001-R001-C055-R_out.fits	61100.746900	0.332121	0.008962
55	K01E00C-S001-R001-C056-R_out.fits	61100.747378	0.330576	0.008895
56	K01E00C-S001-R001-C057-R_out.fits	61100.747855	0.348500	0.008914
57	K01E00C-S001-R001-C058-R_out.fits	61100.748356	0.347329	0.008998
58	K01E00C-S001-R001-C059-R_out.fits	61100.748836	0.336718	0.009082
59	K01E00C-S001-R001-C060-R_out.fits	61100.749314	0.329866	0.008648
60	K01E00C-S001-R001-C061-R_out.fits	61100.749794	0.343438	0.008942
61	K01E00C-S001-R001-C062-R_out.fits	61100.750301	0.348339	0.008905
62	K01E00C-S001-R001-C063-R_out.fits	61100.750778	0.342227	0.008930
63	K01E00C-S001-R001-C064-R_out.fits	61100.751256	0.341058	0.008870
64	K01E00C-S001-R001-C065-R_out.fits	61100.751742	0.355156	0.009115
65	K01E00C-S001-R001-C066-R_out.fits	61100.752219	0.356213	0.009049
66	K01E00C-S001-R001-C067-R_out.fits	61100.752699	0.339115	0.008848
67	K01E00C-S001-R001-C068-R_out.fits	61100.753180	0.353872	0.009124
68	K01E00C-S001-R001-C069-R_out.fits	61100.753663	0.368043	0.009100
69	K01E00C-S001-R001-C070-R_out.fits	61100.754144	0.341727	0.008867
70	K01E00C-S001-R001-C071-R_out.fits	61100.754627	0.354240	0.009106
71	K01E00C-S001-R001-C072-R_out.fits	61100.755140	0.348095	0.008793
72	K01E00C-S001-R001-C073-R_out.fits	61100.755619	0.360651	0.009128
73	K01E00C-S001-R001-C074-R_out.fits	61100.756100	0.357788	0.008907
74	K01E00C-S001-R001-C075-R_out.fits	61100.756590	0.368015	0.009275
75	K01E00C-S001-R001-C076-R_out.fits	61100.757071	0.356801	0.009230
76	K01E00C-S001-R001-C077-R_out.fits	61100.757552	0.353186	0.008935
77	K01E00C-S001-R001-C078-R_out.fits	61100.758030	0.367351	0.009123
78	K01E00C-S001-R001-C079-R_out.fits	61100.758507	0.364915	0.009092
79	K01E00C-S001-R001-C080-R_out.fits	61100.758986	0.346305	0.008843
80	K01E00C-S001-R001-C081-R_out.fits	61100.759464	0.371874	0.009373
81	K01E00C-S001-R001-C082-R_out.fits	61100.759980	0.344305	0.008774
82	K01E00C-S001-R001-C083-R_out.fits	61100.760480	0.349510	0.009079
83	K01E00C-S001-R001-C084-R_out.fits	61100.760956	0.352569	0.008897
84	K01E00C-S001-R001-C085-R_out.fits	61100.761437	0.362305	0.009074
85	K01E00C-S001-R001-C086-R_out.fits	61100.761916	0.367059	0.009278
86	K01E00C-S001-R001-C087-R_out.fits	61100.762395	0.365704	0.009271
87	K01E00C-S001-R001-C088-R_out.fits	61100.762873	0.344964	0.008789
88	K01E00C-S001-R001-C089-R_out.fits	61100.763352	0.362683	0.009034
89	K01E00C-S001-R001-C090-R_out.fits	61100.763829	0.348671	0.008894
90	K01E00C-S001-R001-C091-R_out.fits	61100.764311	0.370304	0.009434
91	K01E00C-S001-R001-C092-R_out.fits	61100.764805	0.342830	0.008880
92	K01E00C-S001-R001-C093-R_out.fits	61100.765283	0.370854	0.009220
93	K01E00C-S001-R001-C094-R_out.fits	61100.765760	0.362436	0.009070
94	K01E00C-S001-R001-C095-R_out.fits	61100.766270	0.370529	0.009061
95	K01E00C-S001-R001-C096-R_out.fits	61100.766747	0.363729	0.009155
96	K01E00C-S001-R001-C097-R_out.fits	61100.767226	0.362346	0.008945
97	K01E00C-S001-R001-C098-R_out.fits	61100.767709	0.350854	0.008899
98	K01E00C-S001-R001-C099-R_out.fits	61100.768188	0.357108	0.008907
99	K01E00C-S001-R001-C100-R_out.fits	61100.768666	0.360421	0.009195
100	K01E00C-S001-R001-C101-R_out.fits	61100.769145	0.342860	0.008905
101	K01E00C-S001-R001-C102-R_out.fits	61100.769623	0.370384	0.009251
102	K01E00C-S001-R001-C109-R_out.fits	61100.773023	0.360489	0.009000
103	K01E00C-S001-R001-C110-R_out.fits	61100.773501	0.356549	0.008889
104	K01E00C-S001-R001-C111-R_out.fits	61100.773980	0.366745	0.009299
105	K01E00C-S001-R001-C112-R_out.fits	61100.774463	0.361497	0.008996
106	K01E00C-S001-R001-C113-R_out.fits	61100.774941	0.362836	0.008937
107	K01E00C-S001-R001-C114-R_out.fits	61100.775420	0.359148	0.008926
108	K01E00C-S001-R001-C115-R_out.fits	61100.775904	0.347790	0.008865
109	K01E00C-S001-R001-C116-R_out.fits	61100.776382	0.361574	0.009007
110	K01E00C-S001-R001-C117-R_out.fits	61100.776859	0.368232	0.009311
111	K01E00C-S001-R001-C118-R_out.fits	61100.777369	0.358323	0.008994
112	K01E00C-S001-R001-C119-R_out.fits	61100.777847	0.358268	0.009074
113	K01E00C-S001-R001-C120-R_out.fits	61100.778356	0.357145	0.009001
114	K01E00C-S001-R001-C121-R_out.fits	61100.778834	0.353814	0.008935
115	K01E00C-S001-R001-C122-R_out.fits	61100.779313	0.368237	0.009317
116	K01E00C-S001-R001-C123-R_out.fits	61100.779801	0.345250	0.008820
117	K01E00C-S001-R001-C124-R_out.fits	61100.780279	0.367468	0.009156
118	K01E00C-S001-R001-C125-R_out.fits	61100.780764	0.373364	0.009198
119	K01E00C-S001-R001-C126-R_out.fits	61100.781240	0.354785	0.008970
120	K01E00C-S001-R001-C127-R_out.fits	61100.781718	0.367771	0.008989
121	K01E00C-S001-R001-C128-R_out.fits	61100.782227	0.355045	0.008900
122	K01E00C-S001-R001-C129-R_out.fits	61100.782704	0.351264	0.008882
123	K01E00C-S001-R001-C130-R_out.fits	61100.783182	0.356520	0.009027
124	K01E00C-S001-R001-C131-R_out.fits	61100.783662	0.363816	0.009291
125	K01E00C-S001-R001-C132-R_out.fits	61100.784140	0.359576	0.009017
126	K01E00C-S001-R001-C133-R_out.fits	61100.784621	0.359787	0.009101
127	K01E00C-S001-R001-C134-R_out.fits	61100.785099	0.363779	0.009137
128	K01E00C-S001-R001-C135-R_out.fits	61100.785576	0.355070	0.009017
129	K01E00C-S001-R001-C136-R_out.fits	61100.786055	0.382259	0.009458
130	K01E00C-S001-R001-C137-R_out.fits	61100.786533	0.379456	0.009152
